,iso,glcode,language,level,branch,family,macroarea,country,lat,lon,from
20187,,russ1265,Russian River and Eastern,family,,pomo1273,,,,,glot
20188,rsl,russ1255,Russian Sign Language,language,Sign Languages,other,Eurasia,RU,56.0,44.0,wals1
20189,,russ1271,Russian Sign Language,dialect,,,Eurasia,,,,glot
20190,,,Russian-Chinese Pidgin (Birobidjan),language,Creoles and Pidgins,other,,RU,48.8,132.95,wals1
20191,rsl,russ1255,Russian-Tajik Sign Language,language,,,Eurasia,,56.0,44.0,glot
20192,,russ1269,Russian-based pidgin,family,,pidg1258,,,,,glot
20193,,rust1238,Rustaqa,dialect,,Afro-Asiatic,Eurasia,,,,glot
20194,rue,rusy1239,Rusyn,language,,Indo-European,Eurasia,BY HU PL RO SK UA,48.7171,22.9579,glot
20195,,rutt1238,Rut,dialect,,nilo1247,Africa,,,,glot
20196,,ruta1240,Rutagwenda,dialect,,Atlantic-Congo,Africa,,,,glot
20197,,ruta1241,Rutah,dialect,,Austronesian,Papunesia,,,,glot
20198,,ruta1242,Rutara,family,,Atlantic-Congo,,,,,glot
20199,,ruth1234,Ruthok,dialect,,Sino-Tibetan,Eurasia,,,,glot
20200,rut,rutu1240,Rutul,language,Lezgic,Nakh-Daghestanian,Eurasia,RU AZ,41.5,47.4166666667,wals1
20201,,rutw1238,Rutwa,dialect,,Atlantic-Congo,Africa,,,,glot
20202,ruc,ruul1235,Ruuli,language,,Atlantic-Congo,Africa,UG,1.41726,32.4179,glot
20203,rnd,ruun1238,Ruund,language,,Atlantic-Congo,Africa,AO CD,-8.86971,21.4164,glot
20204,,ruun1240,Ruund-Kete,family,,Atlantic-Congo,,,,,glot
20205,,ruun1239,Ruund-Salampasu,family,,Atlantic-Congo,,,,,glot
20206,,ruvu1235,Ruvu,family,,Atlantic-Congo,,,,,glot
20207,,ruvu1234,Ruvuma,family,,Atlantic-Congo,,,,,glot
20208,rwl,ruwi1234,Ruwila,dialect,,Atlantic-Congo,Africa,TZ,,,glot
20209,rwk,rwaa1238,Rwa,language,,Atlantic-Congo,Africa,TZ,-3.42862,36.7686,glot
20210,,rwan1245,Rwanduz,dialect,,Afro-Asiatic,Eurasia,,,,glot
20211,,konz1238,Rwenzori,family,,Atlantic-Congo,,,,,glot
20212,,rymb1238,Rymbai,dialect,,Austroasiatic,Eurasia,,,,glot
20213,,ryuk1243,Ryukyuan,family,,Japonic,,,,,glot
20214,,ranm1238,Ránmo,dialect,,more1255,Papunesia,,,,glot
20215,,rali1241,Rälik,dialect,,Austronesian,Papunesia,,,,glot
20216,,ratt1234,Rättvik,dialect,,Indo-European,Eurasia,,,,glot
20217,rcf,reun1238,Réunion Creole French,language,,Indo-European,Africa,RE,-21.1131,55.5321,glot
20218,,rioc1237,Río Casacará,dialect,,cari1283,South America,,,,glot
20219,,riom1237,Río Maracas,dialect,,cari1283,South America,,,,glot
20220,ksw,sgaw1245,S'gaw Karen,language,,Sino-Tibetan,Eurasia,MM TH,17.9872,97.7126,glot
20221,,sbbo1237,SBB Occidental,family,,cent2225,,,,,glot
20222,sax,saaa1241,Sa,language,,Austronesian,Papunesia,VU,-15.9534,168.228,glot
20223,apb,saaa1240,Sa'a,language,Oceanic,Austronesian,Papunesia,SB,-9.61666666667,161.45,wals1
20224,snv,saba1265,Sa'ban,language,North Borneo,Austronesian,Papunesia,ID,3.66666666667,115.666666667,wals1
20225,scq,saoc1239,Sa'och,language,,Austroasiatic,Eurasia,KH,10.8739,103.835,glot
20226,,saaf1239,Saafi-Noon-Lehar,family,,Atlantic-Congo,,,,,glot
20227,sav,saaf1238,Saafi-Saafi,language,,Atlantic-Congo,Africa,SN,14.625,-17.0568,glot
20228,,saka1284,Saaka,dialect,,Atlantic-Congo,Africa,,,,glot
20229,raq,saam1282,Saam,language,,Sino-Tibetan,Eurasia,NP,26.8442,87.9534,glot
20230,,saam1281,Saami,family,,Uralic,,,,,glot
20231,sma,sout2674,Saami (Central-South),language,Saami,Uralic,Eurasia,SE,64.6666666667,16.75,wals1
20232,sjd,kild1236,Saami (Kildin),language,Saami,Uralic,Eurasia,RU,67.0,37.0,wals1
20233,sme,nort2671,Saami (Northern),language,Saami,Uralic,Eurasia,NO FI SE,69.0,24.0,wals1
20234,lsm,saam1283,Saamia,language,,Atlantic-Congo,Africa,KE UG,0.3652,34.0335,glot
20235,,saam1285,Saamia-Wanga,family,,Atlantic-Congo,,,,,glot
20236,,saam1284,Saamia-Wanga-Bukusu,family,,Atlantic-Congo,,,,,glot
20237,,saan1245,Saan,dialect,,Atlantic-Congo,Africa,,,,glot
20238,,saan1247,Saan Dan,dialect,,mand1469,Africa,,,,glot
20239,str,stra1244,Saanich,language,Central Salish,Salishan,North America,CA,48.5833333333,-123.416666667,wals1
20240,,saan1246,Saanich,dialect,,sali1255,North America,,,,glot
20241,,saar1239,Saarburg-Prüm,dialect,,Indo-European,Eurasia,,,,glot
20242,,saar1238,Saarlouis-Koblenz,dialect,,Indo-European,Eurasia,,,,glot
20243,sxr,saar1237,Saaroa,language,,Austronesian,Papunesia,TW,23.2632,120.711,glot
20244,,saaw1242,Saawa,dialect,,Atlantic-Congo,Africa,,,,glot
20245,,saaw1241,Saawii,dialect,,Atlantic-Congo,Africa,,,,glot
20246,saa,saba1276,Saba,language,,Afro-Asiatic,Africa,TD,11.3072,18.4906,glot
20247,,saba1281,Saba-Sokoro-Tamki,family,,Afro-Asiatic,,,,,glot
20248,bsy,saba1267,Sabah Bisaya,language,,Austronesian,Papunesia,MY,5.30433,115.512,glot
20249,msi,saba1263,Sabah Malay,language,,Austronesian,Papunesia,MY,4.64808,117.024,glot
20250,xsa,saba1279,Sabaic,language,,Afro-Asiatic,Eurasia,YE,15.42,45.35,glot
20251,,saba1282,Sabaki-Swahili,family,,Atlantic-Congo,,,,,glot
20252,,saba1280,Sabakor,family,,Nuclear Trans New Guinea,,,,,glot
20253,,saba1272,Sabanero,dialect,,chib1249,North America,,,,glot
20254,,saba1283,Sabaneta,dialect,,toto1251,North America,,,,glot
20255,,saba1261,Sabanga,dialect,,Atlantic-Congo,Africa,,,,glot
20256,sae,saba1268,Sabanê,language,,namb1299,South America,BR,-12.9857,-60.335,glot
20257,spy,saba1262,Sabaot,language,,nilo1247,Africa,KE UG,1.01297,34.6664,glot
20258,,saba1264,Sabari,dialect,,Austronesian,Papunesia,,,,glot
20259,,sabe1249,Sabellic,family,,Indo-European,,,,,glot
20260,,sabi1248,Sabi,family,,Atlantic-Congo,,,,,glot
20261,,sabi1246,Sabi (Uganda),dialect,,Atlantic-Congo,Africa,,,,glot
20262,sbv,sabi1245,Sabine,dialect,,Indo-European,Eurasia,IT,,,glot
20263,,sabi1247,Sabiny,dialect,,nilo1247,Africa,,,,glot
20264,,sabo1240,Sabo,dialect,,krua1234,Africa,,,,glot
20265,,sabo1241,Sabon,dialect,,Austronesian,Papunesia,,,,glot
20266,,sabu1256,Sabu (Papua New Guinea),dialect,,lowe1437,Papunesia,,,,glot
20267,,sabu1246,Sabujá,dialect,,kari1254,South America,,,,glot
20268,,sabu1254,Saburi,dialect,,daju1249,Africa,,,,glot
20269,,sabz1234,Sabzevari,dialect,,Indo-European,Eurasia,,,,glot
20270,sbo,sabu1253,Sabüm,language,,Austroasiatic,Eurasia,MY,5.34694,101.065,glot
20271,,sacc1239,Sac,dialect,,algi1248,North America,,,,glot
20272,quv,saca1238,Sacapulteco,language,,maya1287,North America,GT,15.274,-91.109,glot
20273,,saca1239,Sacata,language,,uncl1493,South America,PE,,,glot
20274,,sach1240,Sach,dialect,,Austroasiatic,Eurasia,,,,glot
20275,,sada1241,Sadanga,dialect,,Austronesian,Papunesia,,,,glot
20276,,sada1243,Sadanic,family,,Indo-European,,,,,glot
20277,,sado1237,Sado,dialect,,Japonic,Eurasia,,,,glot
20278,,sado1238,Sadong-Rejang,family,,Austronesian,,,,,glot
20279,sck,sadr1248,Sadri,language,,Indo-European,Eurasia,BD IN,23.6585,84.8114,glot
20280,,sadr1247,Sadri (Maithili),dialect,,Indo-European,Eurasia,,,,glot
20281,,sadr1249,Sadri Korwa,dialect,,Indo-European,Eurasia,,,,glot
20282,,sadr1250,Sadri-Panchpargania,family,,Indo-European,,,,,glot
20283,,sadu1234,Sadu,language,,Sino-Tibetan,Eurasia,CN,24.3,102.0,glot
20284,skb,saek1240,Saek,language,Kam-Tai,Tai-Kadai,Eurasia,LA TH,17.4166666667,104.75,wals1
20285,spd,saep1240,Saep,language,,Nuclear Trans New Guinea,Papunesia,PG,-5.64812,146.078,glot
20286,,safa1245,Safaitic,dialect,,Afro-Asiatic,Eurasia,,,,glot
20287,saf,safa1243,Safaliba,language,,Atlantic-Congo,Africa,CI GH,8.93768,-2.58467,glot
20288,,safa1246,Safaliba-Dagaare,family,,Atlantic-Congo,,,,,glot
20289,,safa1244,Safané,dialect,,mand1469,Africa,,,,glot
20290,,safa1247,Safaree Aweer,dialect,,Afro-Asiatic,Africa,,,,glot
20291,apz,safe1240,Safeyoka,language,,anga1289,Papunesia,PG,-7.05417,146.09,glot
20292,sbk,safw1238,Safwa,language,,Atlantic-Congo,Africa,TZ,-8.54936,33.4766,glot
20293,,saga1265,Saga-ben,dialect,,Japonic,Eurasia,,,,glot
20294,,saga1261,Sagadin,dialect,,nakh1245,Eurasia,,,,glot
20295,,saga1260,Sagai,dialect,,Turkic,Eurasia,,,,glot
20296,,saga1263,Sagaka,dialect,,mand1469,Africa,,,,glot
20297,sbm,saga1256,Sagala,language,,Atlantic-Congo,Africa,TZ,-6.98537,36.9153,glot
20298,tga,saga1262,Sagalla,language,,Atlantic-Congo,Africa,KE,-3.60164,38.5037,glot
20299,,saga1266,Sagamuk-Sama-Sambuga,family,,Atlantic-Congo,,,,,glot
20300,,sagb1238,Sagbee,dialect,,Atlantic-Congo,Africa,,,,glot
20301,,sagw1238,Sagwara,dialect,,Indo-European,Eurasia,,,,glot
20302,,sagz1238,Sagzee,dialect,,Atlantic-Congo,Africa,,,,glot
20303,,saha1239,Sahaptian,family,,nan,,,,,glot
20304,,saha1240,Sahaptin,family,,saha1239,,,,,glot
20305,waa,nort1527,Sahaptin (Northern),language,Sahaptian,Penutian,North America,US,46.5,-120.0,wals1
20306,uma,umat1237,Sahaptin (Umatilla),language,Sahaptian,Penutian,North America,US,45.6666666667,-118.5,wals1
20307,,saha1256,Saharan,family,,nan,,,,,glot
20308,,sahi1237,Sahibganj,dialect,,Dravidian,Eurasia,,,,glot
20309,,sahi1241,Sahidic,dialect,,Afro-Asiatic,Africa,,,,glot
20310,,sahi1245,Sahil,dialect,,Afro-Asiatic,Africa,,,,glot
20311,ssy,saho1246,Saho,language,Lowland East Cushitic,Afro-Asiatic,Africa,ER ET,14.75,39.75,wals1
20312,,saho1245,Saho-Afar,family,,Afro-Asiatic,,,,,glot
20313,saj,sahu1245,Sahu,language,North Halmaheran,West Papuan,Papunesia,ID,1.16666666667,127.5,wals1
20314,,sahu1246,Sahu-Waioli,family,,nort2923,,,,,glot
20315,,sahu1244,Sahuan,family,,nort2923,,,,,glot
20316,,saii1240,Sai,dialect,,gumu1250,Africa,,,,glot
20317,,said1240,Saida Sunni Arabic,dialect,,Afro-Asiatic,Eurasia,,,,glot
20318,aec,said1239,Saidi Arabic,language,,Afro-Asiatic,Africa,EG SD,25.4132,30.5302,glot
20319,,saif1237,Saifi,dialect,,west1493,Papunesia,,,,glot
20320,,saik1234,Saik,dialect,,Atlantic-Congo,Africa,,,,glot
20321,,sain1244,Saingbaun,dialect,,Sino-Tibetan,Eurasia,,,,glot
20322,acf,sain1246,Saint Lucian Creole French,language,,Indo-European,North America,LC,15.3947,-61.3641,glot
20323,,saip1238,Saipa,dialect,,Nuclear Trans New Guinea,Papunesia,,,,glot
20324,,saiq1238,Saiqora,dialect,,Nuclear Trans New Guinea,Papunesia,,,,glot
20325,,sair1238,Sairang,dialect,,Sino-Tibetan,Eurasia,,,,glot
20326,xsy,sais1237,Saisiyat,language,,Austronesian,Papunesia,TW,24.6043,121.067,glot
20327,sjb,saja1241,Sajau-Latti,language,,Austronesian,Papunesia,ID,2.43432,117.401,glot
20328,sjl,saja1240,Sajolang,language,,Sino-Tibetan,Eurasia,IN,27.57952,92.77,glot
20329,,sakm1234,Sak (Myanmar),dialect,,Sino-Tibetan,Eurasia,,,,glot
20330,,saka1298,Saka,family,,Indo-European,,,,,glot
20331,,saka1285,Saka (DRC),dialect,,Atlantic-Congo,Africa,,,,glot
20332,sch,saka1283,Sakachep,language,,Sino-Tibetan,Eurasia,IN,25.994,93.949,glot
20333,,saka1282,Sakai of Plus Korbu,dialect,,Austroasiatic,Eurasia,,,,glot
20334,,saka1288,Sakalagan,dialect,,Austronesian,Papunesia,,,,glot
20335,skm,saka1292,Sakam,language,,Nuclear Trans New Guinea,Papunesia,PG,-6.18726,146.702,glot
20336,,saka1297,Sakam-Som,family,,Nuclear Trans New Guinea,,,,,glot
20337,xsk,saka1300,Sakan,language,,,,,,,glot
20338,,saka1286,Sakanyi,dialect,,Atlantic-Congo,Africa,,,,glot
20339,sku,saka1289,Sakao,language,Oceanic,Austronesian,Papunesia,VU,-15.1666666667,167.083333333,wals1
20340,,port1296,Sakao,dialect,,Austronesian,Papunesia,,,,glot
20341,,saka1290,Sakar,dialect,,Austronesian,Papunesia,,,,glot
20342,skt,saka1287,Sakata,language,,Atlantic-Congo,Africa,CD,-2.85653,17.9669,glot
20343,,saka1301,Sakata-Tiinic,family,,Atlantic-Congo,,,,,glot
20344,sak,sake1247,Sake,language,,Atlantic-Congo,Africa,GA,0.25188,11.787,glot
20345,,sake1249,Sake-Ndambomo,family,,Atlantic-Congo,,,,,glot
20346,,sake1246,Sakechep,dialect,,Sino-Tibetan,Eurasia,,,,glot
20347,,sake1248,Sakei,dialect,,Austronesian,Papunesia,,,,glot
20348,sah,yaku1245,Sakha,language,,Turkic,Eurasia,RU,61.6974,133.98,glot
20349,,sakh1245,Sakhalin Ainu,language,,ainu1252,Eurasia,JP,48.141866,142.329834,glot
20350,,sakh1246,Sakhalin Evenki,dialect,,tung1282,Eurasia,,,,glot
20351,,sakh1247,Sakhalin Nivkh,language,,nivk1234,Eurasia,RU,51.7814,143.1628,glot
20352,,saki1249,Saki,dialect,,Nuclear Trans New Guinea,Papunesia,,,,glot
20353,szy,saki1247,Sakizaya,language,,Austronesian,Papunesia,TW,24.026316,121.531394,glot
20354,,sakk1240,Sakkyryr,dialect,,tung1282,Eurasia,,,,glot
20355,,sako1234,Sakon Nakhon,family,,taik1256,,,,,glot
20356,,saku1239,Sakurabiat,dialect,,Tupian,South America,,,,glot
20357,,saku1238,Sakuye,dialect,,Afro-Asiatic,Africa,,,,glot
20358,shq,sala1266,Sala,language,,Atlantic-Congo,Africa,ZM,-15.5848,27.4534,glot
20359,,sala1271,Salaa,dialect,,Austronesian,Papunesia,,,,glot
20360,,east2326,Salaca Livonian,dialect,,Uralic,Eurasia,,,,glot
20361,,sala1277,Salale,dialect,,Afro-Asiatic,Africa,,,,glot
20362,,sala1270,Salalir,dialect,,Austronesian,Papunesia,,,,glot
20363,,sala1281,Salamas,dialect,,Afro-Asiatic,Eurasia,,,,glot
20364,slx,sala1268,Salampasu,language,,Atlantic-Congo,Africa,AO CD,-5.44937,23.1502,glot
20365,mnd,sala1273,Salamãi,language,,Tupian,South America,BR,-12.0499,-61.25,glot
20366,,sala1283,Salang,dialect,,Austroasiatic,Eurasia,,,,glot
20367,,sala1263,Salani,dialect,,Indo-European,Eurasia,,,,glot
20368,slr,sala1264,Salar,language,Turkic,Altaic,Eurasia,CN,35.0,103.0,wals1
20369,sgu,sala1269,Salas,language,,Austronesian,Papunesia,ID,-3.14654,130.53,glot
20370,,sala1284,Salasaca Highland Quichua,dialect,,quec1387,South America,,,,glot
20371,,sala1282,Salat (Català),dialect,,Indo-European,Eurasia,,,,glot
20372,,sala1265,Salatav,dialect,,nakh1245,Eurasia,,,,glot
20373,xmx,made1253,Salawati,language,,Austronesian,Papunesia,ID,-1.05325,130.833,glot
20374,,sala1285,Salawati-Batta,family,,Austronesian,,,,,glot
20375,,salc1239,Salcha-Goodpastor,dialect,,atha1245,North America,,,,glot
20376,slq,salc1238,Salchuq,language,,Turkic,Eurasia,IR,37.0392,47.3487,glot
20377,sau,sale1244,Saleman,language,,Austronesian,Papunesia,ID,-2.82548,129.427,glot
20378,,sale1243,Salewari,dialect,,Dravidian,Eurasia,,,,glot
20379,sbe,sali1295,Saliba,language,,Austronesian,Papunesia,PG,-10.6148,150.727,glot
20380,sbe,sali1295,Saliba (in Papua New Guinea),language,Oceanic,Austronesian,Papunesia,PG,-10.5833333333,150.716666667,wals1
20381,,sali1297,Saliban,family,,nan,,,,,glot
20382,,sali1296,Salimana,dialect,,timo1261,Papunesia,,,,glot
20383,sln,sali1253,Salinan,language,Salinan,Salinan,North America,US,36.0,-121.0,wals1
20384,str,stra1244,Salish (Samish Straits),language,Central Salish,Salishan,North America,US,48.5833333333,-122.583333333,wals1
20385,slh,sout2965,Salish (Southern Puget Sound),language,Central Salish,Salishan,North America,US,47.25,-122.5,wals1
20386,str,stra1244,Salish (Straits),language,Central Salish,Salishan,North America,CA US,48.75,-123.25,wals1
20387,,sali1255,Salishan,family,,nan,,,,,glot
20388,,sali1302,Salitre-Cabagra,dialect,,chib1249,North America,,,,glot
20389,tsw,tsis1238,Salka-Tsishingini,language,,Atlantic-Congo,Africa,NG,10.2882,5.11073,glot
20390,sdz,sall1238,Sallands,dialect,,Indo-European,Eurasia,DE NL,52.4482,6.29104,glot
20391,,salm1240,Salmas,dialect,,Afro-Asiatic,Eurasia,,,,glot
20392,,salo1238,Salog,dialect,,Austronesian,Papunesia,,,,glot
20393,,lebo1243,Saloum,dialect,,Atlantic-Congo,Africa,,,,glot
20394,sll,salt1242,Salt-Yui,language,,Nuclear Trans New Guinea,Papunesia,PG,-6.26519,145.021,glot
20395,,salu1250,Salu Mokanam,dialect,,Austronesian,Papunesia,,,,glot
20396,loe,salu1253,Saluan,language,,Austronesian,Papunesia,ID,-2.748,121.3,glot
20397,,salu1251,Saluan-Banggai,family,,Austronesian,,,,,glot
20398,,salu1252,Saluanic,family,,Austronesian,,,,,glot
20399,slj,salu1254,Salumá,language,,,South America,,1.74782,-56.5107,glot
20400,esn,salv1237,Salvadoran Sign Language,language,,,North America,,13.7024,-89.5988,glot
20401,,saly1245,Salyan,dialect,,Turkic,Eurasia,,,,glot
20402,,saly1246,Salym Khanty,dialect,,Uralic,Eurasia,,,,glot
20403,,saly1244,Salyr,dialect,,Turkic,Eurasia,,,,glot
20404,snx,samm1244,Sam,language,,Nuclear Trans New Guinea,Papunesia,PG,-5.55572,145.813,glot
20405,,sama1317,Sam'alian,dialect,,Afro-Asiatic,Eurasia,,,,glot
20406,smd,sama1300,Sama,language,,Atlantic-Congo,Africa,AO,-9.86931,13.8713,glot
20407,sse,bala1311,Sama (Balangingi),language,Sama-Bajaw,Austronesian,Papunesia,PH,6.16666666667,121.833333333,wals1
20408,,sama1303,Sama (Malaysia-Philippines),dialect,,Austronesian,Papunesia,,,,glot
20409,,sama1294,Sama (Nepal),dialect,,Sino-Tibetan,Eurasia,,,,glot
20410,ssb,sout2918,Sama (Southern),language,Sama-Bajaw,Austronesian,Papunesia,MY PH,4.5,118.5,wals1
20411,,sama1302,Sama-Bajaw,family,,Austronesian,,,,,glot
20412,,sama1299,Samagir,dialect,,tung1282,Eurasia,,,,glot
20413,,sama1304,Samanai,dialect,,sena1264,Papunesia,,,,glot
20414,,nucl1557,Samandang,dialect,,Austronesian,Papunesia,,,,glot
20415,,sama1301,Samar-Leyte,dialect,,Austronesian,Papunesia,,,,glot
20416,,sama1315,Samar-Waray,family,,Austronesian,,,,,glot
20417,,sama1298,Samargin,dialect,,tung1282,Eurasia,,,,glot
20418,,sama1293,Samaria,dialect,,Indo-European,Eurasia,,,,glot
20419,smp,sama1313,Samaritan,language,,Afro-Asiatic,Eurasia,IL PS,32.0817,35.4487,glot
20420,sam,sama1314,Samaritan Aramaic,dialect,,Afro-Asiatic,Eurasia,IL PS,32.3107,35.258,glot
20421,,sama1316,Samaritan-Galilean Aramaic,dialect,,Afro-Asiatic,Eurasia,,,,glot
20422,tmj,sama1240,Samarokena,language,,kwer1242,Papunesia,ID,-1.84878,138.34,glot
20423,,west1486,Samarokena-Airoran,family,,kwer1242,,,,,glot
20424,,sama1297,Samarung,dialect,,Sino-Tibetan,Eurasia,,,,glot
20425,ysd,sama1295,Samatao,language,,Sino-Tibetan,Eurasia,CN,25.012,102.2,glot
20426,,sama1296,Samatu,language,,Sino-Tibetan,Eurasia,CN,23.76,98.825,glot
20427,,ndas1239,Samayic,family,,Atlantic-Congo,,,,,glot
20428,smx,samb1309,Samba,language,,Atlantic-Congo,Africa,CD,-6.21344,17.1658,glot
20429,ccg,samb1311,Samba Daka,language,,Atlantic-Congo,Africa,CM NG,8.06905,11.7077,glot
20430,,samb1323,Samba Duru,family,,Atlantic-Congo,,,,,glot
20431,,samb1314,Samba Jangani,dialect,,Atlantic-Congo,Africa,,,,glot
20432,ndi,samb1305,Samba Leko,language,,Atlantic-Congo,Africa,CM NG,8.19236,11.7366,glot
20433,,samb1313,Samba Nnakenyare,dialect,,Atlantic-Congo,Africa,,,,glot
20434,,samb1306,Samba de Wangai,dialect,,Atlantic-Congo,Africa,,,,glot
20435,,samb1312,Samba of Mapeo,dialect,,Atlantic-Congo,Africa,,,,glot
20436,,samb1324,Samba-Leko-Perema-Mumbake,family,,Atlantic-Congo,,,,,glot
20437,,leko1246,Sambaic,family,,Atlantic-Congo,,,,,glot
20438,,samb1320,Sambali Botolan,dialect,,Austronesian,Papunesia,,,,glot
20439,,samb1319,Sambalic,family,,Austronesian,,,,,glot
20440,spv,samb1325,Sambalpuri,language,,Indo-European,Eurasia,IN,21.2233,83.9315,glot
20441,,samb1317,Sambaya,dialect,,mand1469,Africa,,,,glot
20442,xab,samb1307,Sambe,language,,Atlantic-Congo,Africa,NG,9.160672,8.505628,glot
20443,,samb1303,Sambelong,dialect,,Austroasiatic,Eurasia,,,,glot
20444,,samb1318,Samberi,dialect,,Austronesian,Papunesia,,,,glot
20445,ssx,samb1321,Samberigi,language,,Nuclear Trans New Guinea,Papunesia,PG,-6.7028,143.951,glot
20446,,samb1316,Sambirir,dialect,,nilo1247,Africa,,,,glot
20447,,samb1308,Sambuga,dialect,,Atlantic-Congo,Africa,,,,glot
20448,saq,samb1315,Samburu,language,,nilo1247,Africa,KE,1.60735,37.0539,glot
20449,,samb1304,Sambya,dialect,,Sino-Tibetan,Eurasia,,,,glot
20450,,samb1310,Sambyu,dialect,,Atlantic-Congo,Africa,,,,glot
20451,,same1241,Same',dialect,,Austronesian,Papunesia,,,,glot
20452,smh,same1240,Samei,language,,Sino-Tibetan,Eurasia,CN,24.7859,99.9217,glot
20453,,sami1248,Samihim,dialect,,Austronesian,Papunesia,,,,glot
20454,,sami1249,Samish,dialect,,sali1255,North America,,,,glot
20455,,samm1243,Sammarinese,dialect,,Indo-European,Eurasia,,,,glot
20456,smq,samo1303,Samo,language,,east2433,Papunesia,PG,-6.15496,142.195,glot
20457,,samo1302,Samo-Busa,family,,mand1469,,,,,glot
20458,smo,samo1305,Samoan,language,Oceanic,Austronesian,Papunesia,AS WS,-13.9166666667,-171.833333333,wals1
20459,,samo1307,Samoan Plantation Pidgin,language,,pidg1258,Papunesia,WS,,,glot
20460,,samo1310,Samoan-Tokelauan,family,,Austronesian,,,,,glot
20461,sgs,samo1265,Samogitian,dialect,,Indo-European,Eurasia,LT,,,glot
20462,swm,samo1306,Samosa,language,,Nuclear Trans New Guinea,Papunesia,PG,-5.01391,145.537,glot
20463,zkb,samo1299,Samoyed Koibal,dialect,,Uralic,Eurasia,RU,,,glot
20464,,samo1298,Samoyedic,family,,Uralic,,,,,glot
20465,rav,samp1249,Sampang,language,,Sino-Tibetan,Eurasia,NP,27.2999,87.0019,glot
20466,,samp1251,Sampang (Indonesia),dialect,,Austronesian,Papunesia,,,,glot
20467,,samp1250,Sampara,dialect,,Atlantic-Congo,Africa,,,,glot
20468,,samp1253,Sampolawa,dialect,,Austronesian,Papunesia,,,,glot
20469,,samp1252,Sampori,dialect,,Austronesian,Papunesia,,,,glot
20470,sxm,samr1245,Samre of Siem Reap,language,,,Eurasia,,13.479,103.978,glot
20471,stu,samt1238,Samtao,language,,Austroasiatic,Eurasia,CN LA MM TH,22.0185,99.2576,glot
20472,,samu1243,Samu,family,,Atlantic-Congo,,,,,glot
20473,wbf,wara1292,Samue,language,,Atlantic-Congo,Africa,BF ML,10.7283,-5.37515,glot
20474,,nucl1321,Samur,family,,nakh1245,,,,,glot
20475,,samu1242,Samurzakan,dialect,,abkh1242,Eurasia,,,,glot
20476,,samu1241,Samurzakan-Zugdidi,dialect,,kart1248,Eurasia,,,,glot
20477,,samu1244,Samurzakano-Zugdidi,dialect,,kart1248,Eurasia,,,,glot
20478,smv,samv1238,Samvedi,language,,Indo-European,Eurasia,IN,18.3068,74.9104,glot
20479,,samy1234,Samyap,dialect,,Sino-Tibetan,Eurasia,,,,glot
20480,,sann1238,San,dialect,,mand1469,Africa,,,,glot
20481,,sana1285,San Agustín Loxicha Zapotec,dialect,,otom1299,North America,,,,glot
20482,ztm,sana1286,San Agustín Mixtepec Zapotec,language,,otom1299,North America,MX,16.2202,-96.3362,glot
20483,,sana1284,San Agustín Tlacotepec,dialect,,otom1299,North America,,17.203646,-97.51853,glot
20484,icr,sana1297,San Andres Creole English,language,,Indo-European,North America,CO,12.55352,-81.70425,glot
20485,,sana1280,San Andrés Cohamiata,dialect,,Uto-Aztecan,North America,,,,glot
20486,,sana1282,San Andrés Inga,dialect,,quec1387,South America,,,,glot
20487,inj,jung1240,San Andrés-Lowland Inga,dialect,,quec1387,South America,CO,0.88872,-76.6593,glot
20488,,sana1287,San Antonio Eloxochitlán Mazatec,dialect,,otom1299,North America,,,,glot
20489,zpx,sanb1241,San Baltazar Loxicha Zapotec,language,,otom1299,North America,MX,16.0409,-96.762,glot
